,h,h_id,r,r_id,t,t_id,predicted_head,rank_filtered_kge,rank_filtered_kge_0,rank_filtered_kge_1,rank_filtered_kge_2,rank_filtered_kge_3,rank_filtered_kge_4,rank_filtered_anyburl,anyburl_confidence_anyburl,anyburl_confidence_kge,difference_psi
11737,Q215366,8768,P106,2,Q36180,278,True,3237,2206,3167,4562,3054,3194,956,0.5258730503828339,0.403347774269929,1.3037708001108452
11738,Q1965416,6202,P1303,14,Q79838,11325,False,5,3,7,6,5,2,10,0.24639351629059725,0.2463935165260062,0.9999999990445815
11739,Q1965416,6202,P1303,14,Q79838,11325,True,145,25,153,303,179,64,3326,5.48747027620267e-06,0.24639770679302211,2.2270784690428268e-05
11740,Q322915,9652,P106,2,Q639669,83,False,1,1,1,1,1,1,2,0.6563517915309446,0.7520184544405998,0.8727868148118542
11741,Q322915,9652,P106,2,Q639669,83,True,549,419,500,447,1043,334,386,0.6564148218890746,0.6323095427769986,1.0381225926248236
11742,Q331180,14211,P161,0,Q232101,16200,False,2229,1348,823,3937,4462,573,5627,0.00012853470437017994,0.0024937655860349127,0.051542416452442154
11743,Q331180,14211,P161,0,Q232101,16200,True,1804,463,556,3308,4316,379,685,0.005486783052369084,,
11744,Q184351,13520,P1412,11,Q809,3000,False,1,1,1,1,1,1,2,0.5185490519373455,0.5185932930568288,0.9999146901433635
11745,Q184351,13520,P1412,11,Q809,3000,True,36,28,39,33,38,41,384,0.518587260037096,0.618449714418903,0.8385277702397551
11746,Q215366,8768,P27,3,Q408,302,False,1,1,1,1,1,1,2,0.31524069825436407,0.43080357142857145,0.7317504291085756
11747,Q215366,8768,P27,3,Q408,302,True,50,37,23,38,30,124,3438,0.3152406994714174,0.5270353711476986,0.5981395495048719
11748,Q273171,9217,P264,17,Q1542119,3183,False,24,22,18,48,15,19,44,0.034417057416462345,0.04481792717086835,0.7679305936048161
11749,Q273171,9217,P264,17,Q1542119,3183,True,73,80,41,205,10,30,4980,0.005985386566778418,0.0344149626084788,0.17391814818662044
11750,Q216913,1967,P136,10,Q20378,1032,False,13,8,13,15,8,19,13,0.10524608563310034,0.10524608563310034,1.0
11751,Q216913,1967,P136,10,Q20378,1032,True,106,56,99,215,74,85,52,0.10524608563313625,0.10524608514713217,1.0000000046177877
11752,Q272382,16909,P101,27,Q207628,1660,False,1,1,1,1,1,1,1,0.25207100591715975,0.25207100591715975,1.0
11753,Q272382,16909,P101,27,Q207628,1660,True,37,47,44,30,22,43,383,0.17236359009309024,0.17237475703097008,0.9999352170928495
11754,Q83155,16984,P463,1,Q337531,4834,False,6,6,4,10,3,7,58,0.03391825462844539,0.07432029967229074,0.4563794115202057
11755,Q83155,16984,P463,1,Q337531,4834,True,287,363,281,282,87,422,1054,0.02643556109725686,0.09427177083790522,0.28041863287697494
11756,Q215359,4317,P1303,14,Q17172850,288,False,1,1,1,1,1,1,1,0.8516642547033285,0.8516642547033285,1.0
11757,Q215359,4317,P1303,14,Q17172850,288,True,29,25,3,27,25,66,30,0.8058869223721403,0.8058869223727981,0.9999999999991838
11758,Q384847,14846,P463,1,Q191583,690,False,1,1,1,1,1,1,8,0.19601301771573004,0.20471464019851116,0.9574938925992632
11759,Q384847,14846,P463,1,Q191583,690,True,153,187,255,107,84,132,5394,0.01047426433915212,0.23967715216092003,0.043701555382799545
11760,Q977036,2908,P101,27,Q413,1840,False,1,1,1,1,1,1,1,0.20971867007672634,0.20971867007672634,1.0
11761,Q977036,2908,P101,27,Q413,1840,True,50,29,48,112,15,44,55,0.20973200341005968,0.20973200341005968,1.0
11762,Q6711,7769,P106,2,Q639669,83,False,11,6,7,11,19,13,16,0.3076923076923077,0.3119734666105915,0.9862771697708909
11763,Q6711,7769,P106,2,Q639669,83,True,2571,3183,1137,2275,3275,2985,1543,0.3077177020140743,0.26109215017064846,1.17857891098201
11764,Q151113,2640,P69,4,Q653693,5538,False,2,1,1,2,1,5,72,0.028429476329959482,0.028431708548428705,0.9999214884161667
11765,Q151113,2640,P69,4,Q653693,5538,True,22,15,9,23,11,52,605,0.028428927680798004,0.04239685786533666,0.6705432692935783
11766,Q372692,578,P1412,11,Q1860,39,False,1,1,1,1,1,1,1,0.5973303670745272,0.5973303670745272,1.0
11767,Q372692,578,P1412,11,Q1860,39,True,1136,336,898,2207,487,1752,3328,0.45673710325777483,0.5386565272496832,0.8479189987538455
11768,Q842199,979,P30,19,Q46,3896,False,1,1,1,1,1,1,1,0.5844155844155844,0.5844155844155844,1.0
11769,Q842199,979,P30,19,Q46,3896,True,28,46,11,8,4,72,23,0.5844564101036578,0.5833753623188406,1.0018530912593226
11770,Q103774,3596,P509,8,Q767485,5540,False,138,23,21,570,18,58,51,0.012968578554029326,,
11771,Q103774,3596,P509,8,Q767485,5540,True,6009,1087,3988,12486,2163,10319,,,,
11772,Q224650,9852,P264,17,Q330629,4134,False,17,14,23,16,12,20,4,0.059880239520958084,0.03441705762230896,1.7398419172865032
11773,Q224650,9852,P264,17,Q330629,4134,True,406,207,453,375,664,333,39,0.059883681226693755,0.03441705735660848,1.7399419307181234
11774,Q117497,717,P106,2,Q10798782,337,False,4,5,3,1,4,7,2,0.6322537112010796,0.4838709677419355,1.3066576698155645
11775,Q117497,717,P106,2,Q10798782,337,True,2231,2462,1442,1158,1887,4208,8033,0.035863561958672935,0.26110546795119705,0.13735278023888858
11776,Q58720,418,P463,1,Q191583,690,False,21,29,28,31,10,9,6,0.21774193548387097,0.19602199600502448,1.1108035828708211
11777,Q58720,418,P463,1,Q191583,690,True,1558,2109,2260,2465,561,394,211,0.21775395642651435,0.09925187032418953,2.193953179071162
11778,Q434821,9792,P19,13,Q1741,2022,False,1,1,1,1,1,1,1,0.3741496598639456,0.3741496598639456,1.0
11779,Q434821,9792,P19,13,Q1741,2022,True,69,98,52,39,85,71,81,0.374173323986083,0.37417332440274964,0.9999999988864341
11780,Q242729,12538,P27,3,Q30,31,False,1,1,1,1,1,1,1,0.8414634146341463,0.8414634146341463,1.0
11781,Q242729,12538,P27,3,Q30,31,True,54,25,16,75,135,17,11,0.8415423620025674,0.8071599265675042,1.0425968067831075
11782,Q3910,11521,P27,3,Q235,5267,False,3486,17,16956,48,156,252,85,0.21496962619950125,,
11783,Q3910,11521,P27,3,Q235,5267,True,5262,330,16223,1042,2458,6256,1097,0.21496349127182043,0.02194543640897756,9.795361881428887
11784,Q39803,6543,P463,1,Q688638,7630,False,288,80,992,271,24,72,39,0.19601930200498768,,
11785,Q39803,6543,P463,1,Q688638,7630,True,5567,5699,9696,9538,264,2640,739,0.09326691134907829,0.030423940149625937,3.0655763484410157
11786,Q557632,4084,P17,9,Q145,229,False,1,1,1,1,1,1,1,0.5263613156455276,0.5263613156455276,1.0
11787,Q557632,4084,P17,9,Q145,229,True,22,8,24,22,24,32,5,0.5263613156457453,0.526353629576697,1.000014602481329
11788,Q1210022,8707,P26,33,Q260099,5555,False,1,1,1,1,1,1,1,0.854389721627409,0.854389721627409,1.0
11789,Q1210022,8707,P26,33,Q260099,5555,True,1,1,1,1,1,1,1,0.854389721627409,0.854389721627409,1.0
11790,Q645362,1932,P108,15,Q230492,1739,False,18,16,13,30,13,17,5,0.02643635928678304,0.024441296942656357,1.081626697175991
11791,Q645362,1932,P108,15,Q230492,1739,True,1926,2352,1087,3692,775,1723,997,0.024441296942643388,0.0199501246882793,1.2251200092499999
11792,Q275247,7511,P106,2,Q639669,83,False,1,1,1,1,1,2,1,0.7086167800453514,0.7086167800453514,1.0
11793,Q275247,7511,P106,2,Q639669,83,True,121,40,196,123,47,199,502,0.6399626403071845,0.7480133167082295,0.8555497957221646
11794,Q25144,13868,P106,2,Q2259451,21,False,1,1,1,1,1,1,2,0.3758594346829641,0.48814390842191335,0.7699766978513654
11795,Q25144,13868,P106,2,Q2259451,21,True,332,344,473,82,218,541,443,0.3308250651202294,0.3526739092697169,0.938048028007714
11796,Q35171,2849,P106,2,Q372436,7763,False,10,10,16,9,6,9,49,0.13068603598513018,0.1875,0.6969921919206943
11797,Q35171,2849,P106,2,Q372436,7763,True,170,90,344,196,98,121,2945,0.10724164588528678,0.2658451371571072,0.40339893756232187
11798,Q211987,11894,P102,20,Q29552,1243,False,2,2,2,2,2,1,1,0.056364698800354586,0.05636318696451005,1.0000268231078822
11799,Q211987,11894,P102,20,Q29552,1243,True,1274,644,1129,2406,1020,1173,,,0.1366659171399233,
11800,Q170373,8964,P27,3,Q179876,9322,False,4,4,3,4,3,4,4,0.3227247900028597,0.3227247900028597,1.0
11801,Q170373,8964,P27,3,Q179876,9322,True,22,29,9,30,19,22,1576,0.3227247902194514,0.4840441348438686,0.6667259594490247
11802,Q7976772,16475,P106,2,Q33999,5,False,7,7,10,9,5,5,4,0.23776223776223776,0.18181818181818182,1.3076923076923077
11803,Q7976772,16475,P106,2,Q33999,5,True,4734,4967,4202,4373,4895,5233,4439,0.23777974519659284,0.2249523225270158,1.0570228505555284
11804,Q178549,3453,P264,17,Q212699,7588,False,15,28,5,13,23,8,17,0.03441705743142361,0.0344170574314247,0.9999999999999684
11805,Q178549,3453,P264,17,Q212699,7588,True,698,1917,39,480,816,237,997,0.03092344141147132,0.030923740748137158,0.9999903201663642
11806,Q234399,12195,P136,10,Q235858,2594,False,8,10,16,5,5,5,20,0.0523715710829575,0.05791505791505792,0.9042824606990661
11807,Q234399,12195,P136,10,Q235858,2594,True,278,338,687,67,197,103,,,0.10523690773067332,
11808,Q117012,3136,P27,3,Q30,31,False,1,1,1,1,1,1,1,0.7364341085271318,0.7364341085271318,1.0
11809,Q117012,3136,P27,3,Q30,31,True,871,1127,418,1013,1392,403,395,0.7365051611587107,0.5943156231924989,1.2392492009589264
11810,Q316330,3113,P463,1,Q466089,10820,False,4,5,3,3,4,3,3,0.1960219959452283,0.1960219959452273,1.000000000000005
11811,Q316330,3113,P463,1,Q466089,10820,True,321,848,180,360,104,113,199,0.1202088288418511,0.12020882867338176,1.0000000014014723
11812,Q15257,12454,P106,2,Q17125263,3636,False,88,123,111,57,95,55,113,0.133180150598506,0.13318015059853167,0.9999999999998073
11813,Q15257,12454,P106,2,Q17125263,3636,True,1481,2876,1823,548,1787,372,1386,0.13318014962593516,0.13317810474347377,1.0000153544943842
11814,Q109438,13177,P27,3,Q183,87,False,1,1,1,1,1,1,1,0.5846267553584626,0.5846267553584626,1.0
11815,Q109438,13177,P27,3,Q183,87,True,30,38,44,29,8,29,3890,0.37658286692281423,0.7403067488067488,0.5086849032915114
11816,Q11627,8442,P1303,14,Q17172850,288,False,1,1,1,1,1,1,1,0.8516642547033285,0.8516642547033285,1.0
11817,Q11627,8442,P1303,14,Q17172850,288,True,563,398,491,910,353,665,268,0.665378382845356,0.6124334999994815,1.0864500110557624
11818,Q219634,16750,P101,27,Q8242,11234,False,24,20,11,21,47,22,16,0.03192084790523697,0.031920847894285266,1.0000000003430893
11819,Q219634,16750,P101,27,Q8242,11234,True,3531,3519,2269,1928,5562,4375,,,,
11820,Q26265,8444,P136,10,Q959790,3927,False,15,21,9,15,22,9,16,0.1601012053648207,0.16010138996770368,0.9999988469626465
11821,Q26265,8444,P136,10,Q959790,3927,True,977,1092,714,915,1559,605,712,0.16010942735162095,0.09675953145670196,1.6547147856257123
11822,Q92745,16743,P108,15,Q486156,1885,False,1,1,1,1,1,1,1,0.09376558603491272,0.09376558603491272,1.0
11823,Q92745,16743,P108,15,Q486156,1885,True,2,2,3,2,2,2,1,0.09377191541317592,0.09377191534833802,1.0000000006914427
11824,Q236482,8848,P69,4,Q209842,3975,False,18,1,2,78,2,9,21,0.028430872960383897,0.028431271821529373,0.9999859710410431
11825,Q236482,8848,P69,4,Q209842,3975,True,2285,751,675,7847,591,1560,,,0.03524363751697848,
11826,Q338826,12375,P172,5,Q170217,4207,False,1,1,1,1,1,1,1,0.10444785678704963,0.10444785678704963,1.0
11827,Q338826,12375,P172,5,Q170217,4207,True,8,13,3,3,12,7,997,0.10444829251612729,0.1723362972836242,0.6060725114932141
11828,Q466457,12716,P106,2,Q4964182,746,False,16,2,24,14,21,18,39,0.13068254888373218,0.13068269410980948,0.9999988887122485
11829,Q466457,12716,P106,2,Q4964182,746,True,4581,3158,5240,3519,5655,5331,4329,0.13068154613466335,0.12699564905479038,1.0290238059910441
11830,Q67597,15206,P106,2,Q82955,313,False,1,1,1,1,1,1,1,0.6992481203007519,0.6992481203007519,1.0
11831,Q67597,15206,P106,2,Q82955,313,True,607,551,577,356,1222,329,81,0.6993175810814498,0.4245025409178342,1.6473813786118379
11832,Q708963,9612,P264,17,Q3415083,5951,False,60,37,74,98,27,63,33,0.012968248703167895,0.012967780568580051,1.000036099823356
11833,Q708963,9612,P264,17,Q3415083,5951,True,5609,4757,8052,8016,3494,3728,,,,
11834,Q938749,14559,P1412,11,Q5287,2579,False,1,1,1,1,1,1,1,0.5107238605898123,0.5107238605898123,1.0
11835,Q938749,14559,P1412,11,Q5287,2579,True,18,20,14,18,16,23,92,0.5107256908726743,0.5194949881339131,0.9831195729284334
11836,Q556648,12485,P106,2,Q36180,278,False,1,1,1,1,1,1,1,0.7992633517495396,0.7992633517495396,1.0
11837,Q556648,12485,P106,2,Q36180,278,True,1293,1023,1042,689,1201,2510,1539,0.4936647343224318,0.51457231485966,0.9593690139685607
11838,Q92858,12546,P106,2,Q170790,826,False,9,13,9,5,9,10,17,0.17806758211977905,0.2872727272727273,0.6198555073789777
11839,Q92858,12546,P106,2,Q170790,826,True,1385,1760,1400,880,1347,1536,8417,0.07630922693266833,0.22494603493399482,0.3392334830665475
11840,Q16296,9203,P1412,11,Q1860,39,False,1,1,1,1,1,1,1,0.6633663366336634,0.6633663366336634,1.0
11841,Q16296,9203,P1412,11,Q1860,39,True,267,638,109,243,223,121,64,0.6634202022863883,0.6119514823437018,1.0841058832729147
11842,Q88389,12877,P101,27,Q4932206,4828,False,12,6,28,8,13,3,63,0.031920847880715725,0.03192084790523713,0.9999999992318059
11843,Q88389,12877,P101,27,Q4932206,4828,True,523,203,1673,215,366,157,1704,0.006483790523690773,0.022942644317018653,0.2826086842518477
11844,Q61407,7117,P463,1,Q463303,93,False,5,9,5,1,3,7,6,0.19602872506234414,0.19602915314453592,0.9999978162319996
11845,Q61407,7117,P463,1,Q463303,93,True,3093,5141,3615,2826,1322,2561,1529,0.19601940242892768,0.09872617529968843,1.9854856306739384
11846,Q65013,13770,P463,1,Q18650004,5047,False,1,1,1,1,1,1,1,0.36585365853658536,0.36585365853658536,1.0
11847,Q65013,13770,P463,1,Q18650004,5047,True,40,29,41,30,49,53,10,0.3658758195875942,0.22161051083155744,1.650985858995156
11848,Q760790,4236,P106,2,Q36180,278,False,1,1,1,1,1,1,1,0.8232662192393736,0.8232662192393736,1.0
11849,Q760790,4236,P106,2,Q36180,278,True,335,228,305,172,120,849,101,0.8233401466321129,0.7295397528799703,1.1285747533041908
11850,Q67047,8740,P108,15,Q161976,10254,False,2,2,3,1,1,2,1,0.125,0.07101568951279934,1.7601744186046513
11851,Q67047,8740,P108,15,Q161976,10254,True,28,12,62,7,16,43,13,0.1250023940149626,0.05935426453867182,2.1060389676552767
11852,Q1347561,14606,P106,2,Q81096,309,False,1,1,1,1,1,1,1,0.6559139784946236,0.6559139784946236,1.0
11853,Q1347561,14606,P106,2,Q81096,309,True,210,236,200,348,129,136,95,0.6559179467485918,0.5382775763868703,1.21854963966987
11854,Q235384,14720,P136,10,Q37073,1399,False,1,1,1,1,1,1,1,0.2188183807439825,0.2188183807439825,1.0
11855,Q235384,14720,P136,10,Q37073,1399,True,630,589,980,439,314,826,5937,0.05236907730673317,0.1960516840563981,0.2671187322811681
11856,Q193146,10221,P106,2,Q2259451,21,False,2,2,2,2,2,2,5,0.3758594346829641,0.5211428571428571,0.7212215029552491
11857,Q193146,10221,P106,2,Q2259451,21,True,448,863,895,52,209,219,1152,0.26585740779052364,0.33082506499943615,0.8036193019140698
11858,Q461610,13884,P140,25,Q33203,12585,False,12,12,13,13,14,8,5,0.04289466345658841,0.042894663346637565,1.0000000025632756
11859,Q461610,13884,P140,25,Q33203,12585,True,1262,544,2169,1964,794,837,421,0.04289391750508786,0.011494252873563218,3.731770822942644
11860,Q648098,5993,P106,2,Q639669,83,False,1,3,1,1,1,1,1,0.5395787944807553,0.5395787944807553,1.0
11861,Q648098,5993,P106,2,Q639669,83,True,1834,3175,2093,1251,1146,1504,,,0.26586110760360643,
11862,Q18233,9022,P138,42,Q214582,4319,False,1,1,1,1,1,1,1,0.0029925187032418953,0.0029925187032418953,1.0
11863,Q18233,9022,P138,42,Q214582,4319,True,1,1,1,1,1,1,2,0.0029925187032418953,0.0029925187032418953,1.0
11864,Q381731,13492,P136,10,Q130232,399,False,1,1,1,1,1,1,1,0.6390977443609023,0.6390977443609023,1.0
11865,Q381731,13492,P136,10,Q130232,399,True,9,13,6,8,14,2,10,0.6391601801188923,0.6391601813001289,0.9999999981518928
11866,Q70618,11413,P106,2,Q18939491,1094,False,48,57,41,31,81,30,21,0.1331787042145576,0.13068493863855504,1.0190822722341382
11867,Q70618,11413,P106,2,Q18939491,1094,True,1053,1340,902,352,2286,385,5082,0.11621885288644744,0.24590309375070774,0.4726205397166255
11868,Q737922,10900,P106,2,Q662729,2342,False,37,46,34,37,31,35,53,0.2224572079202833,0.2224572079202833,1.0
11869,Q737922,10900,P106,2,Q662729,2342,True,377,478,269,277,320,540,1140,0.2224572079202833,0.24588544635751047,0.9047188892865047
11870,Q462261,13825,P27,3,Q414,3735,False,1,1,1,1,1,1,3,0.4138734212961449,0.43841166936790926,0.9440292086496169
11871,Q462261,13825,P27,3,Q414,3735,True,1,1,1,1,1,2,344,0.4138734177165613,0.6265527859363936,0.6605563441841864
11872,Q880776,2246,P102,20,Q29468,431,False,2,2,2,1,2,2,1,0.16167664670658682,0.09768211920529801,1.655130417131838
11873,Q880776,2246,P102,20,Q29468,431,True,480,459,1172,414,220,133,431,0.16169107528002633,0.16167664670658682,1.0000892433986814
11874,Q430278,10368,P161,0,Q188018,8559,False,1252,1390,1720,1351,436,1364,1096,0.0054866833067331675,0.005486284289276808,1.00007273
11875,Q430278,10368,P161,0,Q188018,8559,True,689,491,950,846,379,778,392,0.005486783067333168,0.005486533680798006,1.0000454542976807
11876,Q494676,15851,P1303,14,Q17172850,288,False,1,1,1,1,1,1,1,0.8516642547033285,0.8516642547033285,1.0
11877,Q494676,15851,P1303,14,Q17172850,288,True,1379,1788,241,699,1385,2781,706,0.5564793906810035,0.3389121338912134,1.6419577083056769
11878,Q232163,12296,P27,3,Q145,229,False,1,1,1,1,1,1,1,0.7112068965517241,0.7112068965517241,1.0
11879,Q232163,12296,P27,3,Q145,229,True,20,19,45,5,19,11,50,0.7112595957805159,0.7513121158901378,0.9466899052171299
11880,Q308722,3928,P69,4,Q1542213,143,False,3,4,2,4,2,4,210,0.0284309228429026,0.044393117206982545,0.6404353789877754
11881,Q308722,3928,P69,4,Q1542213,143,True,360,250,237,373,225,717,2132,0.028430423940149625,0.04239790558606335,0.6705619899652546
11882,Q375186,6694,P161,0,Q361610,2794,False,221,265,348,83,300,108,295,0.008478952628429697,0.008479152119760478,0.9999764727265222
11883,Q375186,6694,P161,0,Q361610,2794,True,586,535,856,326,703,508,407,0.008479351650875313,0.005486633416458853,1.545456203696583
11884,Q232035,14430,P106,2,Q36180,278,False,1,1,1,1,1,1,1,0.8625592417061612,0.8625592417061612,1.0
11885,Q232035,14430,P106,2,Q36180,278,True,655,575,822,202,1360,318,10,0.8625592417061612,0.62140292080922,1.388083661697142
11886,Q292973,16934,P106,2,Q1930187,286,False,2,2,2,1,3,4,3,0.34535104364326374,0.3790322580645161,0.9111389236545682
11887,Q292973,16934,P106,2,Q1930187,286,True,2891,3024,2323,2571,2786,3750,2824,0.30191290166784723,0.3018990627171693,1.0000458396609562
11888,Q97028,232,P102,20,Q49750,2201,False,1,1,1,1,1,1,1,0.5882352941176471,0.5882352941176471,1.0
11889,Q97028,232,P102,20,Q49750,2201,True,24,30,20,8,15,48,4,0.588247131426415,0.2653197888479821,2.2171249795598844
11890,Q288173,2458,P161,0,Q37079,11525,False,2024,3358,466,5866,52,379,403,0.008479301752159068,0.002992718204488778,2.83331111477217
11891,Q288173,2458,P161,0,Q37079,11525,True,1939,2535,514,5930,62,653,547,0.008479301751620948,,
11892,Q242095,11360,P106,2,Q4853732,98,False,5,6,2,4,7,5,2,0.45454545454545453,0.36446280991735536,1.2471655328798186
11893,Q242095,11360,P106,2,Q4853732,98,True,304,443,112,237,308,421,1,0.45454545454545453,0.27097658413503395,1.6774344395711474
11894,Q92085,10455,P551,21,Q393,13938,False,25,22,22,11,13,59,4,0.008978404009975063,0.00897835418454464,1.0000055495060007
11895,Q92085,10455,P551,21,Q393,13938,True,78,52,43,40,17,237,967,0.008479501316708242,0.009477157187039401,0.894730471317336
11896,Q147909,7717,P37,35,Q7918,8126,False,2,2,2,1,2,2,1,0.440757081848983,0.44072948328267475,1.0000626201952787
11897,Q147909,7717,P37,35,Q7918,8126,True,1,1,1,1,1,1,1,0.44075708448056194,0.44075708448056194,1.0
11898,Q229716,9562,P264,17,Q557632,4084,False,4,9,3,3,5,2,11,0.03441705753438626,0.04481792717086835,0.7679305962359934
11899,Q229716,9562,P264,17,Q557632,4084,True,772,1050,699,893,831,387,883,0.0344139650872818,0.03441456361159945,0.9999826084001993
11900,Q62565,12183,P463,1,Q1792159,6620,False,8,8,7,9,9,5,16,0.19601740719705585,0.19601789585442334,0.9999975070777831
11901,Q62565,12183,P463,1,Q1792159,6620,True,129,122,161,169,111,81,310,0.19601740719700747,0.19602199594517106,0.9999765906466698
11902,Q4963372,16853,P101,27,Q11629,597,False,1,1,1,1,1,1,1,0.10714285714285714,0.10714285714285714,1.0
11903,Q4963372,16853,P101,27,Q11629,597,True,56,25,69,34,100,51,157,0.10714285714285714,0.10714285714285714,1.0
11904,Q863049,14366,P1303,14,Q6607,49,False,1,1,1,1,1,2,1,0.7736351531291611,0.7736351531291611,1.0
11905,Q863049,14366,P1303,14,Q6607,49,True,28,26,22,53,7,31,105,0.7736351531291611,0.7736867372919979,0.9999333268099989
11906,Q338623,1131,P106,2,Q13570226,3084,False,26,13,29,25,48,13,124,0.13068396385469155,0.15526547096557544,0.8416807873765187
11907,Q338623,1131,P106,2,Q13570226,3084,True,491,269,623,207,1071,285,2048,0.1306839638545943,0.24588667568248077,0.5314804614437488
11908,Q78586,13919,P106,2,Q2865819,3253,False,1,1,2,2,1,1,15,0.24962503792533725,0.801056338028169,0.31161982756393747
11909,Q78586,13919,P106,2,Q2865819,3253,True,2,1,1,2,2,2,259,0.24962713449824564,0.36359186892034967,0.6865586275058595
11910,Q440910,6756,P106,2,Q39631,725,False,1066,265,3398,32,190,1443,103,0.13068304323192168,,
11911,Q440910,6756,P106,2,Q39631,725,True,10645,12402,13911,2350,10441,14122,6146,0.08379052369077307,,
11912,Q180560,4971,P106,2,Q2259451,21,False,1,1,1,1,2,1,3,0.3758594346829641,0.6962025316455697,0.539870824362803
11913,Q180560,4971,P106,2,Q2259451,21,True,127,42,48,11,503,30,405,0.330830060693175,0.3844861804861805,0.8604472084662246
11914,Q61922,1792,P119,24,Q819654,9067,False,1,1,1,1,1,1,1,0.18055555555555555,0.18055555555555555,1.0
11915,Q61922,1792,P119,24,Q819654,9067,True,1,1,1,1,1,1,1,0.1805668195879539,0.1805668195879539,1.0
11916,Q423644,10222,P106,2,Q11063,1048,False,3,3,1,1,5,6,11,0.13333333333333333,0.5382653061224489,0.2477093206951027
11917,Q423644,10222,P106,2,Q11063,1048,True,46,35,12,20,76,86,1725,0.13334261014131338,0.2709636144382737,0.49210522386092986
11918,Q202489,7656,P106,2,Q4263842,348,False,4,7,3,5,3,4,7,0.1428698717948718,0.19047619047619047,0.7500668269230769
11919,Q202489,7656,P106,2,Q4263842,348,True,1509,1816,757,1779,1562,1629,2947,0.14285714285714285,0.2249499261247721,0.6350619683151388
11920,Q57213,8358,P106,2,Q15981151,1413,False,5,6,5,3,7,6,10,0.29391192150564427,0.4623493975903614,0.6356922341359863
11921,Q57213,8358,P106,2,Q15981151,1413,True,202,267,154,124,334,132,358,0.29390249627172904,0.29391523419167115,0.9999566612463041
11922,Q252,636,P530,7,Q159583,8190,False,26,38,28,26,13,24,41,0.5222737686139748,0.6000522273771113,0.8703805182040337
11923,Q252,636,P530,7,Q159583,8190,True,14,22,10,14,14,12,8,0.5222222222222223,0.3888888888888889,1.342857142857143
11924,Q212123,7176,P57,28,Q25089,9990,False,22,2,7,4,55,40,2,0.03491336660349137,0.011074396621955633,3.152620209960116
11925,Q212123,7176,P57,28,Q25089,9990,True,365,6,73,12,935,797,54,0.03491336660349127,0.006483790523690773,5.384715387692308
11926,Q191132,10034,P106,2,Q10798782,337,False,1,1,1,1,1,1,1,0.6692913385826772,0.6692913385826772,1.0
11927,Q191132,10034,P106,2,Q10798782,337,True,13,7,16,3,35,3,148,0.6693560444650302,0.7576278067560854,0.8834892786353683
11928,Q4405759,12834,P108,15,Q192334,5484,False,2242,187,168,799,217,9839,217,0.013467630922786161,,
11929,Q4405759,12834,P108,15,Q192334,5484,True,6264,4152,3913,7806,5464,9986,,,0.0024937655860349127,
11930,Q960427,10790,P106,2,Q15980158,100,False,22,28,45,8,13,18,29,0.2611018766994031,0.2611018767941071,0.9999999996372909
11931,Q960427,10790,P106,2,Q15980158,100,True,946,699,3256,67,463,245,406,0.26110057909832923,0.2496247881092182,1.0459721611624966
11932,Q318509,2582,P1303,14,Q17172850,288,False,1,1,1,1,1,1,1,0.8516642547033285,0.8516642547033285,1.0
11933,Q318509,2582,P1303,14,Q17172850,288,True,58,53,14,127,27,69,1844,0.29014766871283565,0.8058764036123404,0.3600399110983383
11934,Q191123,16918,P1412,11,Q1860,39,False,1,2,1,1,1,1,2,0.5185980005548454,0.5194508009153318,0.9983582653853191
11935,Q191123,16918,P1412,11,Q1860,39,True,5224,6278,5335,3784,6356,4366,6148,0.33618345569203706,0.37040398842263766,0.9076129474838313
11936,Q500042,15285,P102,20,Q29552,1243,False,1,1,1,1,2,1,1,0.17987914341968309,0.17987914341968309,1.0
11937,Q500042,15285,P102,20,Q29552,1243,True,1153,720,917,1995,877,1258,,,0.17560617193240263,
11938,Q88832,4237,P102,20,Q153401,1846,False,1,1,1,1,1,2,1,0.36363636363636365,0.36363636363636365,1.0
11939,Q88832,4237,P102,20,Q153401,1846,True,26,65,16,16,12,21,44,0.3636693551258129,0.6102058558002302,0.5959781468319296
11940,Q89629,2108,P463,1,Q812155,6084,False,1,1,1,1,1,1,8,0.19601710760477628,0.1960198470915946,0.9999860244416117
11941,Q89629,2108,P463,1,Q812155,6084,True,278,131,545,136,281,298,4946,0.026316836935030844,0.12020882800997955,0.2189259921313438
11942,Q1005,4939,P530,7,Q794,829,False,2,2,2,2,2,3,1,0.8682871678914641,0.6956521739130435,1.2481628038439796
11943,Q1005,4939,P530,7,Q794,829,True,5,4,3,5,4,8,1,0.868344310748607,0.78125,1.1114807177582169
11944,Q403362,14034,P19,13,Q812,738,False,1297,168,184,449,447,5237,157,0.06035226947630923,,
11945,Q403362,14034,P19,13,Q812,738,True,5014,1169,3199,6491,3796,10414,2888,0.06034912718204489,0.006982543640897756,8.642857142857142
11946,Q51552,2951,P106,2,Q3282637,275,False,2,2,1,1,2,3,2,0.5211428571428571,0.5211428571428571,1.0
11947,Q51552,2951,P106,2,Q3282637,275,True,175,203,356,137,13,167,167,0.4,0.3845064089598082,1.0402947536872171
11948,Q4622,15245,P106,2,Q49757,55,False,2,1,1,4,1,4,1,0.47579529737206083,0.42424242424242425,1.121517486662715
11949,Q4622,15245,P106,2,Q49757,55,True,409,168,241,632,520,485,522,0.47582002495447845,0.47583325291744033,0.999972200423403
