,h,h_id,r,r_id,t,t_id,predicted_head,rank_filtered_kge,rank_filtered_kge_0,rank_filtered_kge_1,rank_filtered_kge_2,rank_filtered_kge_3,rank_filtered_kge_4,rank_filtered_anyburl,anyburl_confidence_anyburl,anyburl_confidence_kge,difference_psi
3716,14094068,17309,_hypernym,0,14058563,30810,False,187,95,29,58,128,626,,,5.746961294215684e-06,
3717,14094068,17309,_hypernym,0,14058563,30810,True,198,191,42,78,112,568,,,,
3718,1118081,10156,_derivationally_related_form,1,788821,963,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3719,1118081,10156,_derivationally_related_form,1,788821,963,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3720,8293490,40438,_hypernym,0,7951464,1784,False,26552,34164,40301,626,31384,26284,83,1.293066291198529e-05,,
3721,8293490,40438,_hypernym,0,7951464,1784,True,25145,31662,38489,2522,28660,24392,,,,
3722,65070,2452,_derivationally_related_form,1,14324274,7086,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3723,65070,2452,_derivationally_related_form,1,14324274,7086,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3724,2245993,6789,_verb_group,9,2244956,2507,False,1,1,1,1,1,1,1,0.9191919191919192,0.9191919191919192,1.0
3725,2245993,6789,_verb_group,9,2244956,2507,True,1,1,1,1,1,1,1,0.9191919191919192,0.9191919191919192,1.0
3726,5407119,3387,_hypernym,0,5404728,19840,False,15655,533,12860,366,23765,40752,,,,
3727,5407119,3387,_hypernym,0,5404728,19840,True,15471,295,11771,292,24160,40839,,,,
3728,1999374,8525,_member_meronym,4,1999767,37769,False,148,302,57,96,188,95,144,0.06733167082294264,0.06733167082294264,1.0
3729,1999374,8525,_member_meronym,4,1999767,37769,True,23,63,11,15,16,9,11,0.0673316710929575,0.000199501246882793,337.5000013534495
3730,13631037,35828,_hypernym,0,13601596,1364,False,2,1,1,2,2,2,1,0.10759493670886076,0.02527075812274368,4.257685352622062
3731,13631037,35828,_hypernym,0,13601596,1364,True,9,10,10,11,7,7,1,0.10759493670886076,0.0014962593516209476,71.90928270042194
3732,7335414,16493,_derivationally_related_form,1,388635,19237,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3733,7335414,16493,_derivationally_related_form,1,388635,19237,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3734,996969,2933,_derivationally_related_form,1,489837,7202,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3735,996969,2933,_derivationally_related_form,1,489837,7202,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3736,2129289,6048,_verb_group,9,2156225,22594,False,1,1,1,1,1,1,1,0.9191919191919192,0.9191919191919192,1.0
3737,2129289,6048,_verb_group,9,2156225,22594,True,1,1,1,1,1,1,1,0.9191919191919192,0.9191919191919192,1.0
3738,24279,16533,_hypernym,0,22686,2697,False,2,1,2,1,4,1,2,0.04688708229426434,0.04688708229426434,1.0
3739,24279,16533,_hypernym,0,22686,2697,True,4,3,4,5,4,3,1,0.04688708229426434,0.04688279301745636,1.0000914893617021
3740,1728840,29003,_derivationally_related_form,1,3565402,35415,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3741,1728840,29003,_derivationally_related_form,1,3565402,35415,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3742,2589576,20788,_derivationally_related_form,1,9906538,10332,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3743,2589576,20788,_derivationally_related_form,1,9906538,10332,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3744,720565,5707,_derivationally_related_form,1,2382087,5706,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3745,720565,5707,_derivationally_related_form,1,2382087,5706,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3746,9411430,743,_has_part,6,9475292,9450,False,1,1,1,1,1,2,10,0.05536159600997506,0.3333333333333333,0.16608478802992518
3747,9411430,743,_has_part,6,9475292,9450,True,1,1,1,1,1,3,4,0.05536186482717936,0.1,0.5536186482717936
3748,2686952,29609,_derivationally_related_form,1,13913427,29608,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3749,2686952,29609,_derivationally_related_form,1,13913427,29608,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3750,201407,22190,_derivationally_related_form,1,751145,11262,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3751,201407,22190,_derivationally_related_form,1,751145,11262,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3752,9761403,9192,_derivationally_related_form,1,618734,19649,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3753,9761403,9192,_derivationally_related_form,1,618734,19649,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3754,2460684,39375,_member_meronym,4,2460817,35988,False,4,3,3,8,3,3,2,0.06733167082294264,4.0502227622519245e-06,16624.189526184535
3755,2460684,39375,_member_meronym,4,2460817,35988,True,4,3,3,3,6,4,3,0.06733167082294264,0.06496985934360348,1.0363524179242614
3756,5936704,26202,_hypernym,0,5928118,7136,False,4,3,4,3,5,3,5,0.04289476309226933,0.04688279301745636,0.9149361702127659
3757,5936704,26202,_hypernym,0,5928118,7136,True,8,11,10,10,8,1,8,0.0428927680798005,0.0428927680798005,1.0
3758,14770838,36138,_hypernym,0,4528630,7877,False,5,6,2,1,1,15,40,0.000997506234413965,0.0009975064642924168,0.9999997695469052
3759,14770838,36138,_hypernym,0,4528630,7877,True,33,16,32,8,3,107,290,0.000997506234413965,0.00947640897755611,0.10526204987315922
3760,2952109,23317,_hypernym,0,3309808,6977,False,22101,21303,38990,35310,14007,894,362,0.00010899182561307903,,
3761,2952109,23317,_hypernym,0,3309808,6977,True,22441,22236,38189,34082,15225,2473,,,,
3762,2711835,36948,_derivationally_related_form,1,3390983,27706,False,4326,2815,3826,1329,11732,1929,,,,
3763,2711835,36948,_derivationally_related_form,1,3390983,27706,True,4609,3163,4368,1813,11859,1842,,,,
3764,2461701,12974,_hypernym,0,1864707,265,False,2,1,1,1,4,2,14,0.003205495134516314,0.019569471624266144,0.16380080137378364
3765,2461701,12974,_hypernym,0,1864707,265,True,36,32,25,23,69,32,,,0.5115753811405985,
3766,1237872,34777,_derivationally_related_form,1,405236,14753,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3767,1237872,34777,_derivationally_related_form,1,405236,14753,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3768,239321,23212,_hypernym,0,109660,2918,False,19,2,82,5,2,4,2,0.11642411642411643,0.0010752688172043013,108.27442827442826
3769,239321,23212,_hypernym,0,109660,2918,True,189,49,608,118,71,99,31,0.11642820619967753,0.028037383177570093,4.152606021121832
3770,6295235,1046,_member_of_domain_usage,7,3688192,39181,False,6702,1129,10890,4702,2195,14592,,,,
3771,6295235,1046,_member_of_domain_usage,7,3688192,39181,True,2662,16,4232,363,41,8659,2,0.0017981072555205047,,
3772,6498569,1620,_member_meronym,4,6836714,23845,False,2,1,3,2,1,4,6,0.46875,0.46875,1.0
3773,6498569,1620,_member_meronym,4,6836714,23845,True,1,1,1,1,1,1,1,0.46875,0.46875,1.0
3774,842692,12071,_derivationally_related_form,1,2765692,18026,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3775,842692,12071,_derivationally_related_form,1,2765692,18026,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3776,8976913,33915,_instance_hypernym,2,8524735,121,False,1,1,1,1,2,1,2,0.22974788494798848,0.22975794655414908,0.9999562077990707
3777,8976913,33915,_instance_hypernym,2,8524735,121,True,428,464,295,486,501,394,471,0.22974683544303798,0.22974683544303798,1.0
3778,2394822,19623,_hypernym,0,1862557,1730,False,1,1,1,1,1,1,1,0.5115953811405985,0.5115953811405985,1.0
3779,2394822,19623,_hypernym,0,1862557,1730,True,1,1,1,1,1,1,8,0.5115953811405985,0.6447368421052632,0.7934948768711324
3780,1704953,8848,_synset_domain_topic_of,5,929718,14818,False,1,1,1,1,1,1,1,0.5714285714285714,0.5714285714285714,1.0
3781,1704953,8848,_synset_domain_topic_of,5,929718,14818,True,2,3,2,1,2,2,4,0.5714285714285714,0.5714287210545066,0.999999738154682
3782,8847694,11500,_has_part,6,9044190,11034,False,22,11,12,12,45,28,13,0.1727378470265261,0.17272727272727273,1.0000612196272562
3783,8847694,11500,_has_part,6,9044190,11034,True,5,3,3,2,10,6,2,0.1727378470265261,0.17273527272727274,1.0000149031475316
3784,217700,16013,_derivationally_related_form,1,7364115,5367,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3785,217700,16013,_derivationally_related_form,1,7364115,5367,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3786,6451891,10574,_has_part,6,6433249,36868,False,14,15,14,18,23,2,19,0.11429628785179907,0.11429628785184055,0.9999999999996371
3787,6451891,10574,_has_part,6,6433249,36868,True,4,4,4,3,6,4,5,0.11428571428571428,0.14285714285714285,0.8
3788,8230679,40871,_hypernym,0,8227214,2664,False,19755,1633,11956,33641,39810,11736,241,4.597569035372547e-06,,
3789,8230679,40871,_hypernym,0,8227214,2664,True,20595,20827,20791,21327,20038,19993,,,,
3790,1600909,17807,_hypernym,0,1507175,1244,False,2,2,3,2,2,1,2,0.5115753811405985,0.5115753811405985,1.0
3791,1600909,17807,_hypernym,0,1507175,1244,True,55,50,81,83,40,21,77,0.5115753811405985,0.5115753811405985,1.0
3792,12915400,18072,_hypernym,0,11566230,1880,False,167,3,39,9,758,24,15,0.02186234817813765,0.00011305822498586772,193.37246963562754
3793,12915400,18072,_hypernym,0,11566230,1880,True,793,106,510,262,2676,413,238,0.02186234817813765,,
3794,443670,7031,_derivationally_related_form,1,9260466,26802,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3795,443670,7031,_derivationally_related_form,1,9260466,26802,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3796,12536665,26845,_hypernym,0,11585340,292,False,1,1,1,1,1,1,1,0.8170731707317073,0.8170731707317073,1.0
3797,12536665,26845,_hypernym,0,11585340,292,True,2,1,1,1,1,5,1,0.8170731707317073,0.8170731707317073,1.0
3798,5826469,32487,_derivationally_related_form,1,667942,10667,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3799,5826469,32487,_derivationally_related_form,1,667942,10667,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3800,1809064,17837,_hypernym,0,725274,7272,False,3,1,1,3,5,5,1,0.04688279301745636,0.04289278444641261,1.093022838748755
3801,1809064,17837,_hypernym,0,725274,7272,True,3,1,1,4,3,6,1,0.04688279301745636,0.04688279301745636,1.0
3802,5802547,28680,_derivationally_related_form,1,642644,10686,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3803,5802547,28680,_derivationally_related_form,1,642644,10686,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3804,12226322,9031,_member_meronym,4,12233759,20091,False,30,24,32,70,19,6,61,0.09714285714285714,0.09714285714285714,1.0
3805,12226322,9031,_member_meronym,4,12233759,20091,True,3,3,4,3,2,2,3,0.09714285714285714,0.09714285714285714,1.0
3806,1538161,37696,_hypernym,0,1534147,13023,False,1024,138,676,699,3292,314,116,0.0001639344262295082,2.0114364529754893e-06,81.50117096018735
3807,1538161,37696,_hypernym,0,1534147,13023,True,2007,732,1727,1688,4770,1118,,,,
3808,2844728,5434,_derivationally_related_form,1,3089348,5433,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3809,2844728,5434,_derivationally_related_form,1,3089348,5433,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3810,11335878,24552,_instance_hypernym,2,10323182,8531,False,19839,9824,20156,24478,32401,12336,46,0.0001531393568147014,,
3811,11335878,24552,_instance_hypernym,2,10323182,8531,True,20088,12327,19666,23980,31155,13310,,,,
3812,824066,26868,_derivationally_related_form,1,6711855,5872,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3813,824066,26868,_derivationally_related_form,1,6711855,5872,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3814,14557898,35789,_synset_domain_topic_of,5,6043075,3276,False,3921,4611,11625,97,50,3220,12,0.0002875629043853343,,
3815,14557898,35789,_synset_domain_topic_of,5,6043075,3276,True,5914,7035,14083,943,697,6814,,,,
3816,7849336,39401,_hypernym,0,7555863,24275,False,6,9,1,5,1,15,405,3.4481767765294103e-06,0.000997506234413965,0.0034567972184707343
3817,7849336,39401,_hypernym,0,7555863,24275,True,12,10,3,11,4,33,,,0.0428927680798005,
3818,8154960,27408,_hypernym,0,8153437,4448,False,1,2,1,1,1,1,65,0.00017050298380221656,0.019569471624266144,0.008712702472293266
3819,8154960,27408,_hypernym,0,8153437,4448,True,7,8,6,6,6,7,,,9.97506234413965e-05,
3820,1677387,40872,_hypernym,0,1675963,2604,False,23818,38357,22920,39743,6039,12029,80,1.0057182264877447e-05,,
3821,1677387,40872,_hypernym,0,1675963,2604,True,20462,20897,19367,20869,20497,20682,,,,
3822,10033082,12076,_derivationally_related_form,1,47945,3005,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3823,10033082,12076,_derivationally_related_form,1,47945,3005,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3824,2585489,13163,_derivationally_related_form,1,10379758,17198,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3825,2585489,13163,_derivationally_related_form,1,10379758,17198,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3826,7409475,8664,_derivationally_related_form,1,1892104,2489,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3827,7409475,8664,_derivationally_related_form,1,1892104,2489,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3828,6440937,25485,_instance_hypernym,2,6394865,3943,False,1,1,1,1,1,1,1,0.65625,0.65625,1.0
3829,6440937,25485,_instance_hypernym,2,6394865,3943,True,1,1,1,2,1,1,1,0.6562961538461538,0.6562961538461538,1.0
3830,8761868,4319,_instance_hypernym,2,8691669,1136,False,10,5,16,9,17,4,9,0.0016339869281045754,0.0015904572564612324,1.027369281045752
3831,8761868,4319,_instance_hypernym,2,8691669,1136,True,882,679,1226,946,1188,371,,,0.000488997555012225,
3832,766234,1311,_hypernym,0,745005,896,False,4553,53,368,1559,17563,3223,28,0.018454613466334164,,
3833,766234,1311,_hypernym,0,745005,896,True,4199,73,306,1169,17026,2419,154,0.018453865336658354,,
3834,8761244,4318,_has_part,6,8762104,27523,False,280,248,223,151,308,471,425,0.07331670822942643,0.07331670822942643,1.0
3835,8761244,4318,_has_part,6,8762104,27523,True,97,89,96,61,106,134,86,0.07331672319201994,0.07331671092596243,1.0000001673023429
3836,12678548,36055,_has_part,6,7765208,19589,False,15014,18760,8003,24599,7540,16166,,,,
3837,12678548,36055,_has_part,6,7765208,19589,True,15117,17685,7951,24857,8642,16452,,,,
3838,9027089,34189,_instance_hypernym,2,8633957,916,False,1,1,1,1,1,1,1,0.2297691983122363,0.2297691983122363,1.0
3839,9027089,34189,_instance_hypernym,2,8633957,916,True,73,57,233,38,21,15,34,0.22976919938366488,0.2297691983122363,1.0000000046630644
3840,5271814,19768,_hypernym,0,5269901,5156,False,373,35,8,38,1718,66,26,0.0005188067444876783,6.896353553058821e-06,75.22913964548205
3841,5271814,19768,_hypernym,0,5269901,5156,True,939,297,147,373,3452,428,,,,
3842,9069862,17022,_has_part,6,9070363,35666,False,542,290,656,382,879,505,,,0.000997506234413965,
3843,9069862,17022,_has_part,6,9070363,35666,True,131,92,130,61,232,141,678,9.97506234413965e-05,0.07331670822942643,0.0013605442176870747
3844,5780104,4621,_derivationally_related_form,1,692329,88,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3845,5780104,4621,_derivationally_related_form,1,692329,88,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3846,14888310,40873,_hypernym,0,14731135,28355,False,11703,33229,4668,637,16449,3532,,,,
3847,14888310,40873,_hypernym,0,14731135,28355,True,20297,20794,20788,19509,20594,19802,,,,
3848,1823279,28964,_hypernym,0,1507175,1244,False,1,2,1,1,2,1,2,0.5115753811405985,0.51157832378399,0.999994247912285
3849,1823279,28964,_hypernym,0,1507175,1244,True,36,11,57,29,34,49,46,0.5115753811405985,0.511577338087761,0.9999961746797273
3850,1042531,2460,_verb_group,9,907930,9748,False,1,1,1,1,1,1,1,0.9191919191919192,0.9191919191919192,1.0
3851,1042531,2460,_verb_group,9,907930,9748,True,1,1,1,1,1,1,1,0.9191919191919192,0.9191919191919192,1.0
3852,14526182,2004,_hypernym,0,14524849,30642,False,18029,22037,21900,23666,5703,16839,,,,
3853,14526182,2004,_hypernym,0,14524849,30642,True,17719,22085,23186,22139,3723,17464,,,,
3854,11924014,36214,_hypernym,0,11672400,573,False,2,2,2,2,3,2,192,0.0005707762557077625,0.029426445330737086,0.019396710995587502
3855,11924014,36214,_hypernym,0,11672400,573,True,123,110,65,203,101,134,,,1.1493922588431368e-06,
3856,7714078,40874,_hypernym,0,7713895,22716,False,14737,8084,10009,37912,4447,13231,,,,
3857,7714078,40874,_hypernym,0,7713895,22716,True,20261,20043,20288,21005,19832,20137,,,,
3858,11771383,27757,_hypernym,0,11567411,1929,False,1,1,1,1,1,1,1,0.6363636363636364,0.6363636363636364,1.0
3859,11771383,27757,_hypernym,0,11567411,1929,True,2,3,1,1,3,2,1,0.6363636363636364,0.625,1.018181818181818
3860,11942366,25322,_member_meronym,4,11942487,40518,False,204,171,272,238,184,153,,,0.000997506234413965,
3861,11942366,25322,_member_meronym,4,11942487,40518,True,103,105,88,92,84,145,,,9.97506234413965e-05,
3862,194645,38351,_hypernym,0,191142,9048,False,2637,1812,1735,9513,49,76,195,0.00010869565217391305,,
3863,194645,38351,_hypernym,0,191142,9048,True,4127,4205,4134,11089,512,693,,,,
3864,2694933,2760,_hypernym,0,918872,11134,False,1654,9,64,4610,3584,5,2,0.04688678304347277,1.436740323553921e-06,32634.138733917913
3865,2694933,2760,_hypernym,0,918872,11134,True,1716,25,161,4905,3471,19,14,0.04688708229426434,,
3866,10484858,7848,_synset_domain_topic_of,5,8441203,914,False,1,1,1,1,1,1,1,0.26025459688826025,0.26025459688826025,1.0
3867,10484858,7848,_synset_domain_topic_of,5,8441203,914,True,11,14,12,3,8,20,103,0.2602672987742566,0.4244604316546763,0.6131721106715536
3868,1079480,4446,_verb_group,9,1080691,1807,False,1,1,1,1,1,1,1,0.9191919191919192,0.9191919191919192,1.0
3869,1079480,4446,_verb_group,9,1080691,1807,True,1,1,1,1,1,1,1,0.9191919191919192,0.9191919191919192,1.0
3870,5059830,36303,_derivationally_related_form,1,2369633,2876,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3871,5059830,36303,_derivationally_related_form,1,2369633,2876,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3872,591622,37244,_derivationally_related_form,1,9984298,21630,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3873,591622,37244,_derivationally_related_form,1,9984298,21630,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3874,11067885,40875,_instance_hypernym,2,10515194,1754,False,20707,19544,22267,37930,3616,20178,85,1.7088174982911824e-05,,
3875,11067885,40875,_instance_hypernym,2,10515194,1754,True,20103,19195,20746,19962,20020,20593,,,,
3876,1176931,38942,_derivationally_related_form,1,10349243,2626,False,9386,945,8660,21640,3316,12369,10,0.000997506335332322,,
3877,1176931,38942,_derivationally_related_form,1,10349243,2626,True,10267,1976,10217,21272,4706,13166,97,0.0009976059850374064,,
3878,879540,3018,_hypernym,0,2401523,27173,False,46,54,9,78,40,48,11,0.0199501246882793,0.00043431053203040176,45.935162094763086
3879,879540,3018,_hypernym,0,2401523,27173,True,20,21,2,43,7,27,1,0.0199501246882793,1.1493922588431368e-06,17357.107231920196
3880,3763403,26985,_hypernym,0,3763133,7600,False,10,8,9,9,10,12,20,0.024938254409961336,0.024939109348721223,0.9999657189537953
3881,3763403,26985,_hypernym,0,3763133,7600,True,151,36,189,158,140,231,37,0.024938114600883115,0.02493811457594546,1.0000000009999817
3882,9114696,8617,_has_part,6,9115315,7587,False,566,419,413,979,511,509,,,0.0009975068566915007,
3883,9114696,8617,_has_part,6,9115315,7587,True,131,108,94,216,112,124,640,0.0004488778054862843,0.07331670822942643,0.006122448979591837
3884,4143712,24972,_hypernym,0,3265874,1142,False,18045,14286,34407,37316,1593,2622,,,,
3885,4143712,24972,_hypernym,0,3265874,1142,True,17854,15179,32253,35386,2322,4128,,,,
3886,7075172,680,_member_of_domain_usage,7,8245425,38698,False,20613,33551,28114,7218,19237,14943,,,,
3887,7075172,680,_member_of_domain_usage,7,8245425,38698,True,21001,38926,33565,2521,18565,11428,4,0.0009463722397476341,,
3888,12366313,6028,_hypernym,0,13123431,29623,False,19408,40629,7074,12975,1383,34980,,,,
3889,12366313,6028,_hypernym,0,13123431,29623,True,19665,40393,8066,12804,1860,35204,,,,
3890,2619738,36506,_member_meronym,4,2619861,25083,False,148,119,184,164,110,162,32,0.06733167082294264,0.000997506234413965,67.5
3891,2619738,36506,_member_meronym,4,2619861,25083,True,36,22,51,33,28,44,42,0.06733167082294264,0.06733177057356608,0.9999985185207133
3892,7170753,7152,_derivationally_related_form,1,623151,4236,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3893,7170753,7152,_derivationally_related_form,1,623151,4236,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3894,1331237,40876,_hypernym,0,1329239,1295,False,22697,22047,32618,35690,1430,21701,1040,1.7240883882647052e-06,,
3895,1331237,40876,_hypernym,0,1329239,1295,True,20426,19913,21076,20597,19889,20653,,,,
3896,12118414,22690,_hypernym,0,12135898,9531,False,1,1,1,1,1,1,1,0.5115753811405985,0.5115753811405985,1.0
3897,12118414,22690,_hypernym,0,12135898,9531,True,1,1,1,1,1,2,1,0.5115753811405985,0.5115753811405985,1.0
3898,5186306,1595,_synset_domain_topic_of,5,8441203,914,False,222,5,5,1031,52,15,1,0.26025459688826025,,
3899,5186306,1595,_synset_domain_topic_of,5,8441203,914,True,765,183,141,2731,407,365,126,0.26025459688826025,0.07947019867549669,3.2748703441772746
3900,5958427,40877,_hypernym,0,5943300,574,False,9661,18190,2122,11,25452,2530,55,1.235596678256372e-05,,
3901,5958427,40877,_hypernym,0,5943300,574,True,20408,20780,21194,20226,19952,19889,,,,
3902,2585489,13163,_hypernym,0,1803003,5488,False,4900,649,9240,8953,1113,4544,9,0.0199501246882793,,
3903,2585489,13163,_hypernym,0,1803003,5488,True,5652,970,11159,9373,1668,5088,7,0.01995082294264339,,
3904,2760658,701,_derivationally_related_form,1,181476,25692,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3905,2760658,701,_derivationally_related_form,1,181476,25692,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3906,2397637,14347,_derivationally_related_form,1,373544,5567,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3907,2397637,14347,_derivationally_related_form,1,373544,5567,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3908,1973125,22500,_derivationally_related_form,1,3693973,15849,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3909,1973125,22500,_derivationally_related_form,1,3693973,15849,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3910,2581957,24584,_has_part,6,7778938,29929,False,48,32,41,46,73,50,46,0.000997506234413965,0.000997506234413965,1.0
3911,2581957,24584,_has_part,6,7778938,29929,True,83,69,87,86,93,78,21,0.000997506234413965,2.2816842978635138e-05,43.71797778281569
3912,8960987,18192,_member_meronym,4,9721244,1499,False,37,21,12,74,24,54,5,0.0014962593516209476,2.7001485081679493e-06,554.1396508728179
3913,8960987,18192,_member_meronym,4,9721244,1499,True,62,17,4,169,11,107,23,0.0014962593516209476,9.97506234413965e-05,15.000000000000002
3914,7143137,17820,_derivationally_related_form,1,876665,654,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3915,7143137,17820,_derivationally_related_form,1,876665,654,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3916,10141811,34164,_hypernym,0,10162991,21362,False,14675,20835,2161,6707,7829,35842,2108,1.1493922588431368e-06,,
3917,10141811,34164,_hypernym,0,10162991,21362,True,15302,20431,4896,8138,9213,33831,,,,
3918,3353281,23961,_hypernym,0,3405725,6776,False,25,16,69,5,12,25,11,0.0028109627547434997,0.0005544005544005545,5.070274068868587
3919,3353281,23961,_hypernym,0,3405725,6776,True,340,207,488,33,541,431,34,0.0028109627547434997,,
3920,2771320,2111,_derivationally_related_form,1,14215331,35677,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3921,2771320,2111,_derivationally_related_form,1,14215331,35677,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3922,2310895,32320,_derivationally_related_form,1,5074057,16031,False,18125,14278,14384,8112,23203,30649,,,,
3923,2310895,32320,_derivationally_related_form,1,5074057,16031,True,17835,14227,11887,6538,24049,32475,,,,
3924,12673178,31261,_member_meronym,4,12673328,13766,False,541,555,485,540,576,549,,,,
3925,12673178,31261,_member_meronym,4,12673328,13766,True,487,451,618,292,376,697,,,5.4002970163358985e-06,
3926,607542,14951,_synset_domain_topic_of,5,3405725,6776,False,11238,55,10060,2155,9231,34690,119,1.6020506247997437e-05,,
3927,607542,14951,_synset_domain_topic_of,5,3405725,6776,True,11256,189,10219,2917,9433,33521,,,,
3928,784727,38116,_verb_group,9,784342,9,False,1,1,1,1,1,1,1,0.9191919191919192,0.9191919191919192,1.0
3929,784727,38116,_verb_group,9,784342,9,True,1,1,1,1,1,1,1,0.9191919191919192,0.9191919191919192,1.0
3930,8645212,40068,_hypernym,0,8644722,28942,False,13614,4276,5691,3623,21215,33264,,,,
3931,8645212,40068,_hypernym,0,8644722,28942,True,13993,7456,7056,4890,19770,30793,,,,
3932,259643,21724,_derivationally_related_form,1,2672540,8592,False,1,1,1,1,2,1,1,0.9211970074812967,0.9211970074812967,1.0
3933,259643,21724,_derivationally_related_form,1,2672540,8592,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
3934,12860254,15734,_hypernym,0,11579418,184,False,1,1,1,1,1,1,1,0.8333333333333334,0.8333333333333334,1.0
3935,12860254,15734,_hypernym,0,11579418,184,True,8,11,5,13,4,7,10,0.8333333333333334,0.8562874251497006,0.9731934731934733
3936,159880,4229,_derivationally_related_form,1,5751794,37036,False,24412,25452,6987,39687,36382,13551,,,,
3937,159880,4229,_derivationally_related_form,1,5751794,37036,True,24002,26265,4621,40567,38079,10477,719,1.3455780939886299e-06,,
3938,879764,26183,_hypernym,0,753428,11186,False,970,1000,84,466,2575,723,,,2.0114364529754893e-06,
3939,879764,26183,_hypernym,0,753428,11186,True,1573,1954,236,1206,3310,1160,,,,
3940,14687513,29689,_derivationally_related_form,1,291873,11565,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
